OrderID,CustomerID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Sales,Profit
7903,CUST955,06-10-2023,East,Office Supplies,Pen,2,"₹ 1,065.65","₹ 2,131.30",₹ 457.91
7912,CUST186,31-03-2024,East,Office Supplies,Envelope,4,"₹ 1,197.33","₹ 4,789.32",₹ 520.87
7915,CUST263,01-08-2023,East,Office Supplies,Stapler,10,₹ 737.70,"₹ 7,377.00","₹ 2,564.52"
7918,CUST546,29-06-2024,East,Furniture,Bookshelf,10,₹ 655.18,"₹ 6,551.80",₹ 910.34
7920,CUST822,24-04-2023,East,Electronics,Smartphone,6,₹ 844.77,"₹ 5,068.62",₹ 939.53
7923,CUST669,05-04-2023,East,Office Supplies,Envelope,6,₹ 303.27,"₹ 1,819.62",₹ 437.63
7925,CUST511,11-07-2024,East,Office Supplies,Paper,1,₹ 971.80,₹ 971.80,₹ 279.58
7930,CUST952,08-12-2024,East,Office Supplies,Paper,7,₹ 428.64,"₹ 3,000.48",₹ 789.70
7932,CUST179,01-11-2023,East,Office Supplies,Stapler,9,₹ 263.46,"₹ 2,371.14",₹ 183.27
7935,CUST707,16-02-2024,East,Furniture,Chair,3,₹ 230.32,₹ 690.96,₹ 70.41
7940,CUST320,14-08-2024,East,Furniture,Cabinet,1,₹ 770.64,₹ 770.64,₹ 117.43
7947,CUST812,15-12-2024,East,Office Supplies,Notebook,3,₹ 75.75,₹ 227.25,₹ 14.94
7949,CUST130,03-06-2024,East,Electronics,Headphones,10,₹ 281.33,"₹ 2,813.30",₹ 417.02
7950,CUST663,03-09-2023,East,Electronics,Laptop,7,₹ 451.25,"₹ 3,158.75",₹ 884.43
7952,CUST536,13-07-2023,East,Furniture,Cabinet,8,₹ 83.53,₹ 668.24,₹ 166.30
7955,CUST781,08-04-2024,East,Furniture,Cabinet,8,₹ 126.35,"₹ 1,010.80",₹ 212.83
7958,CUST426,26-11-2024,East,Furniture,Cabinet,7,₹ 108.49,₹ 759.43,₹ 188.05
7959,CUST788,02-03-2024,East,Furniture,Cabinet,3,₹ 122.31,₹ 366.93,₹ 23.13
7966,CUST535,04-10-2024,East,Office Supplies,Stapler,3,₹ 571.01,"₹ 1,713.03",₹ 570.32
7968,CUST995,16-03-2024,East,Office Supplies,Paper,1,₹ 762.84,₹ 762.84,₹ 105.46
7973,CUST819,28-05-2024,East,Electronics,Smartphone,4,₹ 29.02,₹ 116.08,₹ 17.34
7976,CUST275,26-07-2023,East,Office Supplies,Paper,3,₹ 873.39,"₹ 2,620.17",₹ 502.21
7979,CUST543,15-02-2024,East,Furniture,Cabinet,4,₹ 80.93,₹ 323.72,₹ 87.10
7980,CUST957,08-11-2023,East,Office Supplies,Notebook,8,₹ 811.74,"₹ 6,493.92","₹ 1,097.04"
7981,CUST614,19-12-2024,East,Furniture,Desk,10,₹ 723.41,"₹ 7,234.10","₹ 1,636.37"
7984,CUST634,25-05-2023,East,Furniture,Cabinet,1,₹ 247.46,₹ 247.46,₹ 64.70
7991,CUST359,02-12-2024,East,Office Supplies,Notebook,5,"₹ 1,135.76","₹ 5,678.80","₹ 1,134.54"
7993,CUST198,11-07-2024,East,Office Supplies,Envelope,9,₹ 47.25,₹ 425.25,₹ 84.51
8002,CUST283,04-08-2023,East,Furniture,Table,8,₹ 275.72,"₹ 2,205.76",₹ 531.31
8012,CUST468,29-06-2023,East,Office Supplies,Paper,8,₹ 231.40,"₹ 1,851.20",₹ 440.45
8014,CUST368,07-08-2023,East,Electronics,Monitor,9,₹ 631.66,"₹ 5,684.94","₹ 1,570.76"
8028,CUST868,04-09-2023,East,Furniture,Bookshelf,9,₹ 537.69,"₹ 4,839.21","₹ 1,151.02"
8029,CUST607,07-01-2024,East,Furniture,Desk,5,₹ 173.43,₹ 867.15,₹ 280.89
8032,CUST622,29-12-2023,East,Furniture,Table,8,₹ 616.48,"₹ 4,931.84",₹ 885.92
8035,CUST654,15-01-2024,East,Furniture,Bookshelf,5,₹ 165.76,₹ 828.80,₹ 211.72
8037,CUST651,05-05-2023,East,Office Supplies,Notebook,9,₹ 268.71,"₹ 2,418.39",₹ 335.04
8040,CUST186,20-02-2024,East,Office Supplies,Pen,2,₹ 540.43,"₹ 1,080.86",₹ 77.13
8041,CUST783,15-11-2023,East,Electronics,Smartphone,10,₹ 496.98,"₹ 4,969.80","₹ 1,172.95"
8046,CUST586,29-12-2024,East,Office Supplies,Envelope,5,₹ 134.55,₹ 672.75,₹ 66.04
8054,CUST969,19-05-2023,East,Office Supplies,Paper,7,₹ 294.81,"₹ 2,063.67",₹ 582.57
8056,CUST493,03-08-2023,East,Electronics,Smartphone,2,₹ 10.02,₹ 20.04,₹ 2.73
8061,CUST439,24-05-2024,East,Furniture,Cabinet,1,₹ 899.67,₹ 899.67,₹ 223.45
8063,CUST557,23-02-2023,East,Furniture,Desk,5,₹ 476.07,"₹ 2,380.35",₹ 730.60
8065,CUST678,13-10-2023,East,Furniture,Table,2,₹ 932.61,"₹ 1,865.22",₹ 463.28
8073,CUST518,16-04-2023,East,Furniture,Cabinet,9,₹ 817.88,"₹ 7,360.92","₹ 2,510.59"
8074,CUST801,22-03-2023,East,Electronics,Smartphone,2,₹ 921.65,"₹ 1,843.30",₹ 149.69
8075,CUST218,07-08-2023,East,Office Supplies,Envelope,8,₹ 701.56,"₹ 5,612.48","₹ 1,255.18"
8076,CUST843,11-01-2023,East,Electronics,Headphones,4,₹ 461.00,"₹ 1,844.00",₹ 372.98
8085,CUST468,20-02-2024,East,Furniture,Bookshelf,8,₹ 454.44,"₹ 3,635.52","₹ 1,233.09"
8086,CUST664,11-11-2024,East,Furniture,Bookshelf,5,₹ 19.10,₹ 95.50,₹ 24.54
8092,CUST707,18-12-2023,East,Office Supplies,Pen,6,₹ 574.17,"₹ 3,445.02",₹ 664.12
8095,CUST725,30-08-2023,East,Office Supplies,Envelope,1,₹ 145.90,₹ 145.90,₹ 28.50
8097,CUST859,17-07-2024,East,Office Supplies,Stapler,10,"₹ 1,077.89","₹ 10,778.90","₹ 2,909.10"
8100,CUST160,27-06-2023,East,Furniture,Chair,3,"₹ 1,113.22","₹ 3,339.66",₹ 283.01
8105,CUST874,09-07-2024,East,Electronics,Headphones,8,"₹ 1,080.45","₹ 8,643.60",₹ 493.88
8109,CUST424,14-05-2024,East,Office Supplies,Stapler,4,₹ 805.45,"₹ 3,221.80",₹ 518.72
8119,CUST470,30-06-2024,East,Furniture,Cabinet,9,₹ 615.84,"₹ 5,542.56",₹ 458.10
8133,CUST294,24-10-2024,East,Furniture,Desk,7,"₹ 1,119.59","₹ 7,837.13",₹ 771.79
8134,CUST441,14-08-2024,East,Electronics,Smartphone,9,₹ 852.28,"₹ 7,670.52","₹ 1,385.43"
8136,CUST110,23-09-2024,East,Electronics,Keyboard,8,₹ 470.44,"₹ 3,763.52","₹ 1,098.23"
8137,CUST559,09-07-2024,East,Office Supplies,Envelope,4,"₹ 1,049.38","₹ 4,197.52","₹ 1,189.20"
8143,CUST311,18-04-2023,East,Furniture,Table,5,₹ 166.97,₹ 834.85,₹ 66.25
8145,CUST156,21-11-2024,East,Furniture,Chair,7,"₹ 1,120.13","₹ 7,840.91","₹ 1,429.45"
8147,CUST924,19-01-2024,East,Electronics,Monitor,5,₹ 669.58,"₹ 3,347.90",₹ 534.49
8149,CUST824,14-12-2024,East,Office Supplies,Envelope,8,₹ 631.86,"₹ 5,054.88",₹ 600.92
8157,CUST535,15-11-2023,East,Office Supplies,Paper,9,₹ 910.79,"₹ 8,197.11",₹ 626.91
8158,CUST462,13-10-2024,East,Electronics,Laptop,1,₹ 922.26,₹ 922.26,₹ 276.89
8159,CUST970,12-01-2023,East,Office Supplies,Paper,2,"₹ 1,137.11","₹ 2,274.22",₹ 795.49
8162,CUST247,23-10-2023,East,Electronics,Monitor,6,₹ 842.39,"₹ 5,054.34",₹ 272.09
8163,CUST902,04-02-2023,East,Office Supplies,Stapler,1,₹ 357.47,₹ 357.47,₹ 89.04
8164,CUST261,07-08-2023,East,Furniture,Chair,3,₹ 911.28,"₹ 2,733.84",₹ 178.36
8165,CUST377,05-11-2024,East,Office Supplies,Paper,3,₹ 130.46,₹ 391.38,₹ 92.73
8166,CUST235,27-10-2023,East,Electronics,Keyboard,8,₹ 774.08,"₹ 6,192.64","₹ 1,032.27"
8167,CUST792,23-05-2023,East,Electronics,Laptop,6,₹ 801.52,"₹ 4,809.12",₹ 413.37
8171,CUST110,09-10-2024,East,Furniture,Table,6,₹ 143.64,₹ 861.84,₹ 195.29
8193,CUST382,13-10-2024,East,Furniture,Chair,5,₹ 997.63,"₹ 4,988.15",₹ 801.80
8196,CUST912,27-10-2024,East,Electronics,Keyboard,5,₹ 356.25,"₹ 1,781.25",₹ 159.68
8198,CUST529,18-07-2024,East,Electronics,Smartphone,10,₹ 21.84,₹ 218.40,₹ 71.86
8200,CUST715,28-12-2024,East,Furniture,Table,8,"₹ 1,142.36","₹ 9,138.88",₹ 779.23
8201,CUST477,25-09-2023,East,Electronics,Smartphone,6,₹ 287.78,"₹ 1,726.68",₹ 294.02
8203,CUST512,16-03-2024,East,Electronics,Smartphone,1,₹ 258.18,₹ 258.18,₹ 74.90
8204,CUST126,11-07-2023,East,Electronics,Keyboard,6,₹ 342.46,"₹ 2,054.76",₹ 325.86
8208,CUST627,18-09-2023,East,Office Supplies,Pen,7,₹ 902.82,"₹ 6,319.74","₹ 1,144.46"
8209,CUST783,27-01-2023,East,Office Supplies,Notebook,7,₹ 212.88,"₹ 1,490.16",₹ 170.91
8217,CUST558,27-11-2024,East,Furniture,Cabinet,2,"₹ 1,181.36","₹ 2,362.72",₹ 192.54
8221,CUST212,26-12-2023,East,Furniture,Cabinet,3,₹ 881.72,"₹ 2,645.16",₹ 801.34
8222,CUST758,03-11-2023,East,Office Supplies,Paper,5,₹ 37.91,₹ 189.55,₹ 62.65
8224,CUST682,25-02-2024,East,Office Supplies,Pen,5,₹ 219.80,"₹ 1,099.00",₹ 61.77
8226,CUST826,20-10-2024,East,Furniture,Table,3,₹ 370.66,"₹ 1,111.98",₹ 141.45
8229,CUST269,20-05-2023,East,Furniture,Cabinet,3,₹ 616.35,"₹ 1,849.05",₹ 623.62
8231,CUST786,10-08-2024,East,Electronics,Laptop,3,₹ 129.05,₹ 387.15,₹ 134.25
8233,CUST403,09-03-2024,East,Electronics,Laptop,8,₹ 28.55,₹ 228.40,₹ 24.37
8235,CUST890,23-07-2023,East,Furniture,Cabinet,3,₹ 409.75,"₹ 1,229.25",₹ 119.94
8239,CUST285,22-01-2024,East,Furniture,Chair,6,"₹ 1,117.07","₹ 6,702.42","₹ 1,826.58"
8241,CUST979,10-02-2023,East,Electronics,Smartphone,4,₹ 107.47,₹ 429.88,₹ 115.88
8243,CUST748,17-05-2024,East,Office Supplies,Stapler,3,₹ 374.27,"₹ 1,122.81",₹ 171.94
8244,CUST834,28-05-2024,East,Office Supplies,Stapler,6,₹ 644.70,"₹ 3,868.20",₹ 600.60
8246,CUST237,30-12-2023,East,Furniture,Chair,10,₹ 415.57,"₹ 4,155.70",₹ 273.48
8247,CUST264,05-10-2024,East,Furniture,Cabinet,6,₹ 406.31,"₹ 2,437.86",₹ 125.11
8249,CUST260,01-09-2024,East,Furniture,Table,7,₹ 705.31,"₹ 4,937.17",₹ 936.65
8254,CUST737,22-11-2023,East,Electronics,Keyboard,8,₹ 701.64,"₹ 5,613.12","₹ 1,623.71"
8255,CUST271,03-03-2024,East,Furniture,Table,7,₹ 7.87,₹ 55.09,₹ 4.70
8256,CUST662,08-10-2024,East,Electronics,Smartphone,5,₹ 980.86,"₹ 4,904.30","₹ 1,599.42"
8258,CUST440,26-04-2023,East,Electronics,Headphones,10,₹ 912.72,"₹ 9,127.20","₹ 1,548.95"
8259,CUST654,07-07-2023,East,Furniture,Desk,2,₹ 38.77,₹ 77.54,₹ 14.98
8260,CUST257,26-05-2024,East,Office Supplies,Pen,4,₹ 689.69,"₹ 2,758.76",₹ 889.49
8268,CUST109,13-09-2023,East,Furniture,Bookshelf,5,₹ 6.33,₹ 31.65,₹ 7.26
8273,CUST907,02-04-2023,East,Furniture,Desk,1,₹ 719.02,₹ 719.02,₹ 102.84
8284,CUST621,10-04-2024,East,Furniture,Chair,1,₹ 461.43,₹ 461.43,₹ 31.38
8287,CUST823,11-04-2023,East,Electronics,Headphones,1,₹ 873.33,₹ 873.33,₹ 221.32
8291,CUST955,14-10-2023,East,Electronics,Laptop,6,₹ 238.65,"₹ 1,431.90",₹ 173.89
8294,CUST462,08-02-2023,East,Office Supplies,Stapler,1,"₹ 1,027.70","₹ 1,027.70",₹ 340.26
8295,CUST568,01-04-2023,East,Furniture,Desk,4,₹ 692.42,"₹ 2,769.68",₹ 715.65
8323,CUST599,06-11-2023,East,Office Supplies,Stapler,1,₹ 886.55,₹ 886.55,₹ 284.49
8325,CUST428,16-10-2023,East,Office Supplies,Envelope,10,₹ 857.22,"₹ 8,572.20","₹ 1,195.25"
8328,CUST457,02-05-2024,East,Electronics,Keyboard,3,₹ 789.22,"₹ 2,367.66",₹ 232.92
8334,CUST588,31-08-2024,East,Office Supplies,Envelope,7,"₹ 1,151.85","₹ 8,062.95","₹ 2,457.94"
8340,CUST756,10-01-2023,East,Office Supplies,Stapler,4,₹ 90.76,₹ 363.04,₹ 119.99
8343,CUST555,10-03-2024,East,Furniture,Cabinet,7,"₹ 1,028.60","₹ 7,200.20","₹ 1,063.35"
8345,CUST382,17-07-2023,East,Electronics,Headphones,6,"₹ 1,149.88","₹ 6,899.28","₹ 1,342.50"
8346,CUST215,03-02-2024,East,Furniture,Desk,1,₹ 608.36,₹ 608.36,₹ 112.80
8347,CUST620,07-12-2024,East,Furniture,Bookshelf,6,₹ 409.21,"₹ 2,455.26",₹ 584.09
8351,CUST683,22-12-2023,East,Office Supplies,Paper,6,"₹ 1,016.75","₹ 6,100.50","₹ 1,622.33"
8353,CUST740,25-11-2023,East,Electronics,Headphones,6,"₹ 1,024.89","₹ 6,149.34","₹ 1,105.77"
8366,CUST613,06-10-2024,East,Office Supplies,Paper,4,₹ 738.75,"₹ 2,955.00",₹ 882.93
8368,CUST804,18-10-2024,East,Office Supplies,Paper,5,₹ 483.15,"₹ 2,415.75",₹ 414.40
8373,CUST496,11-11-2023,East,Furniture,Chair,2,₹ 544.67,"₹ 1,089.34",₹ 160.21
8379,CUST395,11-01-2024,East,Office Supplies,Notebook,6,₹ 66.94,₹ 401.64,₹ 74.38
8384,CUST470,28-03-2023,East,Office Supplies,Stapler,1,"₹ 1,199.04","₹ 1,199.04",₹ 354.80
8385,CUST900,07-12-2024,East,Office Supplies,Notebook,1,₹ 809.97,₹ 809.97,₹ 260.96
8390,CUST638,12-01-2023,East,Office Supplies,Notebook,3,₹ 62.97,₹ 188.91,₹ 33.03
8391,CUST644,30-04-2023,East,Office Supplies,Envelope,7,₹ 149.93,"₹ 1,049.51",₹ 304.66
8398,CUST721,02-11-2024,East,Office Supplies,Paper,9,₹ 484.35,"₹ 4,359.15",₹ 885.79
8402,CUST664,02-10-2023,East,Office Supplies,Stapler,3,₹ 331.46,₹ 994.38,₹ 154.05
8405,CUST216,01-10-2023,East,Electronics,Smartphone,7,₹ 724.05,"₹ 5,068.35","₹ 1,369.38"
8406,CUST361,13-08-2023,East,Electronics,Smartphone,2,₹ 85.69,₹ 171.38,₹ 38.39
8416,CUST999,18-04-2023,East,Furniture,Desk,6,₹ 166.38,₹ 998.28,₹ 76.48
8432,CUST200,27-04-2024,East,Furniture,Chair,9,₹ 195.90,"₹ 1,763.10",₹ 157.35
8433,CUST117,31-01-2024,East,Electronics,Keyboard,5,₹ 725.30,"₹ 3,626.50",₹ 888.59
8439,CUST564,23-08-2023,East,Electronics,Smartphone,1,₹ 807.64,₹ 807.64,₹ 265.08
8442,CUST367,08-02-2024,East,Office Supplies,Notebook,8,₹ 874.48,"₹ 6,995.84","₹ 1,278.50"
8453,CUST105,10-06-2024,East,Furniture,Bookshelf,10,₹ 897.22,"₹ 8,972.20","₹ 2,708.16"
8461,CUST619,23-09-2023,East,Electronics,Headphones,2,₹ 171.54,₹ 343.08,₹ 57.83
8463,CUST310,26-01-2024,East,Furniture,Table,10,"₹ 1,054.00","₹ 10,540.00",₹ 938.36
8464,CUST654,05-07-2024,East,Office Supplies,Envelope,6,₹ 810.33,"₹ 4,861.98","₹ 1,074.07"
8466,CUST221,09-11-2023,East,Office Supplies,Pen,3,₹ 648.48,"₹ 1,945.44",₹ 572.98
8469,CUST919,04-12-2024,East,Electronics,Headphones,6,₹ 563.92,"₹ 3,383.52",₹ 924.18
8480,CUST398,03-08-2024,East,Office Supplies,Paper,9,₹ 827.11,"₹ 7,443.99","₹ 2,329.77"
8482,CUST886,17-09-2023,East,Electronics,Laptop,5,₹ 254.54,"₹ 1,272.70",₹ 356.87
8487,CUST296,11-09-2023,East,Furniture,Bookshelf,10,"₹ 1,064.64","₹ 10,646.40","₹ 2,942.63"
8491,CUST509,28-11-2023,East,Office Supplies,Paper,9,₹ 569.13,"₹ 5,122.17",₹ 363.05
8497,CUST420,31-12-2023,East,Furniture,Chair,9,₹ 860.29,"₹ 7,742.61","₹ 2,304.26"
8503,CUST578,19-01-2023,East,Furniture,Bookshelf,1,₹ 69.00,₹ 69.00,₹ 20.55
8504,CUST274,19-11-2023,East,Furniture,Bookshelf,1,"₹ 1,197.14","₹ 1,197.14",₹ 268.58
8508,CUST300,27-07-2023,East,Electronics,Keyboard,10,₹ 295.59,"₹ 2,955.90",₹ 288.79
8515,CUST587,26-02-2023,East,Furniture,Cabinet,8,₹ 995.63,"₹ 7,965.04","₹ 2,016.81"
8518,CUST798,13-02-2024,East,Office Supplies,Paper,4,"₹ 1,059.31","₹ 4,237.24",₹ 499.21
8521,CUST664,31-01-2024,East,Furniture,Table,3,₹ 924.36,"₹ 2,773.08",₹ 144.39
8523,CUST695,14-03-2023,East,Office Supplies,Envelope,9,₹ 771.77,"₹ 6,945.93","₹ 2,122.31"
8525,CUST621,11-05-2023,East,Office Supplies,Stapler,7,"₹ 1,134.57","₹ 7,941.99","₹ 1,993.29"
8529,CUST574,03-11-2023,East,Furniture,Table,6,₹ 829.78,"₹ 4,978.68","₹ 1,603.41"
8532,CUST911,17-07-2024,East,Electronics,Laptop,5,₹ 554.32,"₹ 2,771.60",₹ 536.33
8533,CUST839,05-06-2023,East,Electronics,Monitor,10,₹ 417.81,"₹ 4,178.10","₹ 1,138.94"
8536,CUST955,30-03-2023,East,Office Supplies,Envelope,5,₹ 604.54,"₹ 3,022.70",₹ 705.05
8542,CUST325,31-07-2024,East,Furniture,Desk,4,"₹ 1,148.73","₹ 4,594.92",₹ 817.14
8543,CUST276,19-12-2024,East,Furniture,Chair,4,₹ 88.77,₹ 355.08,₹ 122.17
8554,CUST520,24-04-2023,East,Furniture,Chair,3,₹ 758.07,"₹ 2,274.21",₹ 711.52
8556,CUST252,08-05-2024,East,Furniture,Bookshelf,4,₹ 548.13,"₹ 2,192.52",₹ 184.87
8557,CUST791,27-02-2024,East,Furniture,Table,7,₹ 868.98,"₹ 6,082.86",₹ 344.88
8568,CUST524,18-07-2023,East,Office Supplies,Notebook,10,₹ 471.01,"₹ 4,710.10",₹ 992.25
8569,CUST997,07-05-2024,East,Office Supplies,Paper,2,₹ 815.02,"₹ 1,630.04",₹ 566.86
8571,CUST610,26-02-2023,East,Office Supplies,Envelope,7,₹ 680.79,"₹ 4,765.53","₹ 1,017.00"
8575,CUST776,11-03-2024,East,Furniture,Cabinet,4,₹ 738.53,"₹ 2,954.12",₹ 457.18
8577,CUST152,12-08-2024,East,Office Supplies,Notebook,9,"₹ 1,044.96","₹ 9,404.64","₹ 1,463.40"
8578,CUST371,11-02-2023,East,Electronics,Keyboard,5,₹ 419.98,"₹ 2,099.90",₹ 558.01
8580,CUST385,06-10-2024,East,Electronics,Laptop,8,₹ 995.36,"₹ 7,962.88","₹ 1,109.34"
8597,CUST279,03-08-2024,East,Furniture,Chair,8,₹ 719.18,"₹ 5,753.44",₹ 921.17
8598,CUST718,17-12-2023,East,Electronics,Headphones,8,₹ 806.41,"₹ 6,451.28",₹ 378.06
8600,CUST310,19-01-2023,East,Electronics,Keyboard,1,₹ 808.12,₹ 808.12,₹ 47.70
8606,CUST991,31-10-2023,East,Office Supplies,Notebook,6,"₹ 1,177.62","₹ 7,065.72",₹ 565.16
8611,CUST626,23-06-2024,East,Furniture,Chair,7,₹ 91.34,₹ 639.38,₹ 93.94
8612,CUST798,25-07-2024,East,Office Supplies,Stapler,4,₹ 554.80,"₹ 2,219.20",₹ 647.12
8615,CUST393,04-02-2024,East,Electronics,Keyboard,2,₹ 627.91,"₹ 1,255.82",₹ 182.67
8617,CUST656,19-08-2023,East,Office Supplies,Pen,9,₹ 656.37,"₹ 5,907.33","₹ 1,113.24"
8620,CUST153,06-03-2023,East,Electronics,Smartphone,8,₹ 186.99,"₹ 1,495.92",₹ 490.21
8621,CUST615,14-10-2023,East,Electronics,Headphones,7,₹ 997.37,"₹ 6,981.59",₹ 822.97
8627,CUST879,11-02-2024,East,Office Supplies,Paper,8,₹ 816.18,"₹ 6,529.44","₹ 2,056.21"
8628,CUST211,22-05-2023,East,Electronics,Laptop,5,₹ 471.47,"₹ 2,357.35",₹ 683.50
8629,CUST192,20-03-2023,East,Office Supplies,Pen,3,₹ 328.90,₹ 986.70,₹ 213.23
8633,CUST105,12-06-2023,East,Electronics,Headphones,2,"₹ 1,028.93","₹ 2,057.86",₹ 266.87
8635,CUST400,10-07-2024,East,Electronics,Headphones,3,₹ 50.98,₹ 152.94,₹ 29.18
8636,CUST411,02-11-2023,East,Furniture,Desk,3,₹ 713.92,"₹ 2,141.76",₹ 685.91
8638,CUST640,02-05-2024,East,Furniture,Bookshelf,3,₹ 903.33,"₹ 2,709.99",₹ 791.35
8639,CUST998,09-02-2024,East,Electronics,Keyboard,9,₹ 250.55,"₹ 2,254.95",₹ 447.23
8640,CUST575,23-04-2023,East,Electronics,Keyboard,9,₹ 919.99,"₹ 8,279.91","₹ 2,692.00"
8642,CUST396,01-11-2024,East,Furniture,Chair,9,₹ 875.34,"₹ 7,878.06","₹ 2,543.76"
8645,CUST619,24-08-2024,East,Electronics,Keyboard,9,₹ 575.92,"₹ 5,183.28","₹ 1,237.64"
8648,CUST703,17-03-2024,East,Furniture,Cabinet,6,₹ 727.00,"₹ 4,362.00",₹ 220.00
8649,CUST160,25-02-2024,East,Electronics,Smartphone,3,₹ 743.42,"₹ 2,230.26",₹ 479.08
8657,CUST893,16-03-2023,East,Office Supplies,Paper,1,₹ 617.65,₹ 617.65,₹ 50.88
8659,CUST989,23-03-2023,East,Electronics,Keyboard,4,₹ 313.39,"₹ 1,253.56",₹ 181.31
8662,CUST871,26-09-2024,East,Office Supplies,Notebook,3,₹ 380.25,"₹ 1,140.75",₹ 128.99
8672,CUST484,17-03-2023,East,Office Supplies,Pen,10,₹ 378.61,"₹ 3,786.10",₹ 778.08
8677,CUST126,01-05-2023,East,Electronics,Laptop,8,₹ 29.97,₹ 239.76,₹ 47.68
8681,CUST362,10-04-2024,East,Electronics,Keyboard,10,₹ 261.37,"₹ 2,613.70",₹ 192.59
8691,CUST719,09-04-2024,East,Furniture,Cabinet,6,"₹ 1,038.67","₹ 6,232.02",₹ 641.56
8692,CUST150,26-07-2023,East,Furniture,Cabinet,1,"₹ 1,012.64","₹ 1,012.64",₹ 297.54
8694,CUST631,23-06-2024,East,Office Supplies,Paper,7,₹ 977.84,"₹ 6,844.88","₹ 1,187.95"
8697,CUST328,22-11-2023,East,Furniture,Desk,7,₹ 921.16,"₹ 6,448.12",₹ 855.49
8699,CUST954,15-01-2024,East,Electronics,Laptop,4,₹ 733.21,"₹ 2,932.84",₹ 537.66
8702,CUST236,19-12-2024,East,Office Supplies,Envelope,2,₹ 841.73,"₹ 1,683.46",₹ 554.38
8717,CUST474,10-04-2024,East,Electronics,Smartphone,3,₹ 872.23,"₹ 2,616.69",₹ 214.08
8720,CUST757,31-07-2023,East,Electronics,Headphones,4,₹ 113.74,₹ 454.96,₹ 36.17
8724,CUST685,31-12-2024,East,Furniture,Chair,7,₹ 326.81,"₹ 2,287.67",₹ 458.12
8726,CUST591,17-06-2023,East,Electronics,Smartphone,10,₹ 791.17,"₹ 7,911.70","₹ 2,397.05"
8729,CUST576,14-10-2023,East,Furniture,Cabinet,9,"₹ 1,121.19","₹ 10,090.71","₹ 1,485.81"
8732,CUST114,23-05-2024,East,Furniture,Desk,4,₹ 60.94,₹ 243.76,₹ 55.85
8740,CUST295,16-11-2024,East,Electronics,Keyboard,3,₹ 211.68,₹ 635.04,₹ 115.99
8741,CUST158,28-06-2024,East,Furniture,Table,3,₹ 302.44,₹ 907.32,₹ 63.82
8754,CUST607,02-02-2023,East,Furniture,Table,8,₹ 44.57,₹ 356.56,₹ 42.34
8755,CUST465,03-12-2024,East,Furniture,Cabinet,7,₹ 204.52,"₹ 1,431.64",₹ 92.75
8757,CUST579,30-09-2023,East,Electronics,Monitor,7,"₹ 1,185.13","₹ 8,295.91","₹ 1,213.51"
8758,CUST653,26-04-2023,East,Electronics,Keyboard,10,₹ 510.47,"₹ 5,104.70",₹ 887.52
8766,CUST998,14-09-2023,East,Electronics,Keyboard,4,"₹ 1,174.10","₹ 4,696.40",₹ 817.10
8769,CUST928,12-06-2023,East,Furniture,Cabinet,2,₹ 992.66,"₹ 1,985.32",₹ 527.66
8773,CUST327,12-04-2024,East,Electronics,Laptop,3,₹ 539.53,"₹ 1,618.59",₹ 482.52
8774,CUST151,17-08-2023,East,Furniture,Desk,1,₹ 813.98,₹ 813.98,₹ 192.77
8775,CUST851,27-05-2024,East,Furniture,Desk,8,₹ 332.33,"₹ 2,658.64",₹ 223.64
8789,CUST742,05-05-2024,East,Office Supplies,Stapler,10,"₹ 1,065.20","₹ 10,652.00",₹ 959.59
8791,CUST935,11-08-2024,East,Office Supplies,Stapler,10,₹ 826.35,"₹ 8,263.50","₹ 1,847.64"
8793,CUST718,02-10-2023,East,Electronics,Smartphone,10,₹ 416.48,"₹ 4,164.80",₹ 275.42
8818,CUST301,29-08-2024,East,Furniture,Desk,3,₹ 411.48,"₹ 1,234.44",₹ 366.14
8819,CUST763,21-10-2023,East,Electronics,Laptop,10,₹ 327.48,"₹ 3,274.80",₹ 945.69
8822,CUST579,29-10-2024,East,Electronics,Headphones,10,₹ 974.53,"₹ 9,745.30","₹ 2,787.99"
8823,CUST368,14-04-2024,East,Office Supplies,Pen,1,₹ 109.71,₹ 109.71,₹ 29.84
8825,CUST126,15-05-2024,East,Office Supplies,Pen,1,₹ 150.89,₹ 150.89,₹ 27.37
8830,CUST405,08-12-2024,East,Office Supplies,Pen,8,₹ 479.25,"₹ 3,834.00",₹ 538.27
8834,CUST501,28-07-2023,East,Furniture,Table,2,₹ 692.39,"₹ 1,384.78",₹ 214.37
8835,CUST199,03-02-2024,East,Furniture,Table,7,"₹ 1,136.88","₹ 7,958.16","₹ 2,147.05"
8838,CUST293,05-09-2023,East,Office Supplies,Envelope,3,₹ 63.93,₹ 191.79,₹ 60.81
8846,CUST585,14-06-2023,East,Office Supplies,Notebook,9,₹ 593.11,"₹ 5,337.99","₹ 1,570.61"
8850,CUST716,22-02-2024,East,Office Supplies,Paper,10,₹ 868.69,"₹ 8,686.90","₹ 1,762.24"
8854,CUST989,13-05-2023,East,Electronics,Headphones,10,₹ 371.75,"₹ 3,717.50","₹ 1,056.99"
8856,CUST505,26-04-2024,East,Office Supplies,Paper,8,"₹ 1,065.66","₹ 8,525.28","₹ 1,638.73"
8861,CUST284,27-02-2024,East,Electronics,Laptop,2,₹ 613.58,"₹ 1,227.16",₹ 184.77
